timestamp,laplacian_variance,blur_bool,entropy,brightness,contrast,brightness_contrast_ratio,disparity_mean,disparity_var,disparity_std,disparity_min,disparity_max,w_x,d_wx,w_y,d_wy,w_z,d_wz,w,d_w,a_x,d_ax,a_y,d_ay,a_z,d_az,a,d_a,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,d_vx,v_y,d_vy,v_z,d_vz,v,d_v
1.40E+18,139.4614942,FALSE,7.148779,115.238899,63.74365225,1.807849017,5.422393582,143.2571787,11.96900909,0,111,-0.202458193,0.080285146,0.264591915,0.251327412,-0.290422788,0.298102236,0.441976919,0.398090588,7.167026708,0.93163175,1.054214875,0.83356525,-3.97169325,1.732508167,8.261476146,2.136434715,-2.150985,0.689203,1.258745,0.468704,0.650482,-0.503524,0.321954,0.035467,0.152386,-0.262755,0.009784,0.379453,0.015426,0.46290677,0.153476973
1.40E+18,204.8510277,FALSE,7.1621165,115.6712046,64.47771977,1.7939717,5.805677395,159.8029252,12.64131817,0,111,0.004886922,0.207345115,0.063529985,0.20106193,0.416784625,0.707207413,0.421627045,0.763911134,6.398839125,0.768187583,-0.997009417,2.051224292,-2.525212375,1.446480875,6.950961621,2.624869555,-2.14529,0.676527,1.276919,0.470683,0.647279,-0.50411,0.324593,0.189785,0.154318,-0.250001,0.012754,0.345885,0.033568,0.467070958,0.158440905
1.40E+18,144.9938188,FALSE,7.182267,114.653945,63.67478227,1.800617779,5.526408397,147.8766359,12.16045377,0,111,0.184306769,0.179419847,0.074700092,0.011170107,0.91106187,0.494277244,0.932514246,0.525952704,10.62387083,4.225031708,-0.465815875,0.531193542,-3.072750333,0.547537958,11.06911968,4.293350362,-2.131882,0.664039,1.293482,0.462521,0.641102,-0.514503,0.332194,0.34137,0.151585,-0.255583,0.005582,0.32075,0.025135,0.533607261,0.153756103
1.40E+18,170.7308432,FALSE,7.189151,123.2823332,64.87843293,1.900205163,5.88227262,154.5500276,12.43181514,0,111,0.179419847,0.004886922,-0.146607657,0.221307749,1.005309649,0.09424778,1.031665051,0.240590203,8.441891208,2.181979625,-0.751843167,0.286027292,-3.309744375,0.236994042,9.098637434,2.213371381,-2.111351,0.650978,1.309306,0.451122,0.631945,-0.527645,0.34457,0.468689,0.127319,-0.267058,0.011475,0.29527,0.02548,0.614958313,0.13034966
1.40E+18,157.4684256,FALSE,7.2191706,122.2047041,64.50960142,1.894364582,6.033864729,161.3843047,12.70371224,0,111,0.284837734,0.105417887,0.244346095,0.390953752,1.121199511,0.115889862,1.182339162,0.421174818,8.899534875,0.457643667,-0.122583125,0.629260042,-2.4516625,0.858081875,9.231868534,1.158322248,-2.085239,0.637592,1.323127,0.441563,0.621387,-0.538667,0.358809,0.572336,0.103647,-0.272452,0.005394,0.245791,0.049479,0.679861607,0.114978117
1.40E+18,157.275368,FALSE,7.242736,121.1520307,64.71744326,1.872015095,6.355761199,170.9301318,13.07402508,0,111,0.234572251,0.050265482,0.376991118,0.132645023,1.069537766,0.051661746,1.158040361,0.150964423,5.54075725,3.358777625,0.800876417,0.923459542,-1.184970208,1.266692292,5.722372614,3.706571734,-2.054884,0.624151,1.334411,0.431522,0.607617,-0.549485,0.377708,0.637372,0.065036,-0.268456,0.003996,0.202023,0.043768,0.720503284,0.078493867
1.40E+18,165.0622208,FALSE,7.21757,124.8118961,65.91408785,1.893554172,6.703208285,182.4477788,13.50732315,0,111,0.250629281,0.016057029,0.360235958,0.016755161,1.092576112,0.023038346,1.17741562,0.032700596,6.292600417,0.751843167,1.005181625,0.204305208,-0.547537958,0.63743225,6.395858654,1.00664226,-2.021834,0.610829,1.342521,0.420627,0.593126,-0.560381,0.396554,0.678859,0.041487,-0.268504,4.8E-05,0.127785,0.074238,0.741129507,0.085043836
1.40E+18,167.1835728,FALSE,7.220566,123.7913785,66.07856117,1.873397004,6.86499162,179.9633785,13.41504299,0,111,0.222005881,0.0286234,0.333008821,0.027227136,0.884532865,0.208043247,0.970865529,0.211760734,6.807449542,0.514849125,0.841737458,0.163444167,-1.569064,1.021526042,7.036465949,1.155551414,-1.987221,0.597366,1.347689,0.411894,0.579225,-0.56886,0.413817,0.702394,0.023535,-0.274708,0.006204,0.074501,0.053284,0.757873483,0.058579608
1.40E+18,164.5313735,FALSE,7.237495,122.5903147,65.67494321,1.866622318,6.975775363,179.0260133,13.38006029,0,111,0.2136283,0.00837758,0.300894763,0.032114058,0.865683309,0.018849556,0.941053825,0.03816808,6.725727458,0.081722083,-0.187960792,1.02969825,-1.904124542,0.335060542,6.992598185,1.08592014,-1.952043,0.583919,1.3501,0.403987,0.567348,-0.576078,0.427843,0.700454,0.00194,-0.254616,0.020092,0.019206,0.055295,0.745542745,0.058864158
1.40E+18,176.4207273,FALSE,7.279483,120.5221188,64.74459765,1.861500776,7.216564682,188.2650436,13.72097094,0,111,0.150796447,0.062831853,0.214326432,0.086568331,0.72256631,0.143116999,0.768620492,0.178673985,7.216059958,0.4903325,-0.424954833,0.236994042,-2.6477955,0.743670958,7.698241938,0.921758445,-1.917513,0.571681,1.3508,0.39526,0.555408,-0.583479,0.441413,0.675407,0.025047,-0.231582,0.023034,0.00215,0.017056,0.714009426,0.038063427
1.40E+18,181.1955103,FALSE,7.3188243,118.9163952,63.80943562,1.863617724,7.18384828,179.6705458,13.40412421,0,111,0.146607657,0.00418879,0.168947872,0.045378561,0.78819069,0.06562438,0.819317858,0.079895675,9.863855458,2.6477955,0.04903325,0.473988083,-2.688656542,0.040861042,10.2238409,2.690196152,-1.884682,0.560682,1.351064,0.388512,0.545384,-0.589151,0.452238,0.636419,0.038988,-0.210895,0.020687,0.009922,0.007772,0.670525384,0.0448154
1.40E+18,191.5364417,FALSE,7.352715,117.506527,63.19457402,1.859440132,7.087113704,175.4907939,13.24729383,0,111,0.109606677,0.03700098,0.13124876,0.037699112,0.622733477,0.165457213,0.645783899,0.173684729,10.22343263,0.359577167,-0.318716125,0.367749375,-4.936013833,2.247357292,11.35712935,2.305460938,-1.854219,0.550885,1.351381,0.381823,0.535954,-0.594649,0.461907,0.578586,0.057833,-0.18166,0.029235,0.021566,0.011644,0.606817277,0.065840139
1.40E+18,213.4851784,FALSE,7.3405237,120.9517924,63.93741482,1.891721659,6.878117035,167.3172056,12.93511521,0,111,0.058643063,0.050963614,0.306479817,0.175231057,0.44750242,0.175231057,0.545552292,0.25300027,11.11420333,0.890770708,0.6864655,1.005181625,-3.979865458,0.956148375,11.82523064,1.64866075,-1.826938,0.54248,1.352032,0.375761,0.528609,-0.599692,0.468771,0.505767,0.072819,-0.151302,0.030358,0.022554,0.000988,0.528394963,0.07889988
1.40E+18,240.4822193,FALSE,7.358713,120.3567265,63.78574688,1.886890605,6.711472532,166.4285333,12.90071832,0,111,0.00418879,0.054454273,-0.132645023,0.43912484,0.381179909,0.066322512,0.403621569,0.447431077,8.940395917,2.173807417,0.008172208,0.678293292,-2.958339417,1.021526042,9.417139589,2.495803664,-1.803544,0.535906,1.352994,0.371753,0.52269,-0.60356,0.473615,0.425972,0.079795,-0.111057,0.040245,0.011587,0.010967,0.440363555,0.090039864
1.40E+18,248.9350721,FALSE,7.3641596,119.7806073,63.44518972,1.887938358,6.642618642,162.2968059,12.73957636,0,111,-0.112399204,0.116587994,-0.224798408,0.092153385,0.086568331,0.294611578,0.265823214,0.329971193,7.861664417,1.0787315,0.187960792,0.179788583,-2.582417833,0.375921583,8.277075481,1.156418013,-1.784651,0.531017,1.353977,0.37054,0.521342,-0.605913,0.473045,0.333503,0.092469,-0.081433,0.029624,0.012067,0.00048,0.343513023,0.097099576
1.40E+18,279.2234012,FALSE,7.2947235,126.7548205,64.68763931,1.959490589,6.58495834,158.2153727,12.57836924,0,111,-0.121474916,0.009075712,-0.384670567,0.159872159,-0.10262536,0.189193691,0.416244597,0.247862318,9.733100125,1.871435708,-0.53936575,0.727326542,-2.982856042,0.400438208,10.19419362,2.047346152,-1.770343,0.527396,1.354706,0.369649,0.524156,-0.608204,0.467663,0.248171,0.085332,-0.06419,0.017243,0.008781,0.003286,0.256488416,0.087118707
1.40E+18,253.2965573,FALSE,7.2893915,125.6725953,63.59167796,1.976242794,6.939300234,165.43835,12.86228401,0,111,-0.203156325,0.081681409,-0.463559449,0.078888882,-0.186401164,0.083775804,0.539356329,0.141115887,11.62088025,1.887780125,-0.326888333,0.212477417,-5.328279833,2.345423792,12.78836501,3.018256652,-1.760024,0.524779,1.354001,0.369678,0.530361,-0.61003,0.458171,0.171783,0.076388,-0.040039,0.024151,-0.038152,0.046933,0.180466328,0.092849899
1.40E+18,251.190431,FALSE,7.2870054,124.2340176,62.42717072,1.99006324,6.861500409,165.9218409,12.88106521,0,111,-0.215722696,0.012566371,-0.445408025,0.018151424,-0.130550628,0.055850536,0.511828152,0.06005556,10.395049,1.22583125,-0.621087833,0.2941995,-4.551920042,0.776359792,11.36497998,1.480523598,-1.752928,0.523444,1.350503,0.369131,0.537165,-0.612449,0.447328,0.109877,0.061906,-0.018562,0.021477,-0.098609,0.060457,0.148799321,0.089155276
1.40E+18,254.9799635,FALSE,7.2380867,131.0180934,62.8986649,2.083002773,6.929918308,172.0679822,13.11746859,0,111,-0.133343155,0.082379541,-0.533372619,0.087964594,-0.096342175,0.034208453,0.558165354,0.1252772,7.50208725,2.89296175,0.286027292,0.907115125,-3.587599458,0.964320583,8.320696761,3.181509033,-1.748654,0.522366,1.34392,0.368388,0.543047,-0.614492,0.437939,0.064223,0.045654,-0.024503,0.005941,-0.167525,0.068916,0.181079033,0.08287942
1.40E+18,251.3661558,FALSE,7.2490363,129.9542248,61.57463206,2.110515654,7.07862973,179.0718505,13.38177307,0,111,-0.2136283,0.080285146,-0.502654825,0.030717795,-0.185703032,0.089360858,0.576874804,0.123994558,6.872827208,0.629260042,-0.212477417,0.498504708,-2.754034208,0.83356525,7.40713203,1.157283963,-1.746981,0.520928,1.334575,0.365841,0.549056,-0.617561,0.428156,0.001923,0.0623,-0.03065,0.006147,-0.203779,0.036254,0.206080085,0.072342437
1.40E+18,256.7281943,FALSE,7.2669826,128.8165392,60.69399061,2.122393633,6.923004627,178.3033819,13.35302894,0,111,-0.046076692,0.167551608,-0.286233997,0.216420827,0.187797428,0.37350046,0.345428483,0.463048712,11.84970208,4.976874875,-0.253338458,0.040861042,-3.742871417,0.988837208,12.42934859,5.074322829,-1.747924,0.518729,1.324821,0.363153,0.553861,-0.620611,0.419763,-0.042281,0.044204,-0.058293,0.027643,-0.176952,0.026827,0.191043888,0.0586329
1.40E+18,326.3530218,FALSE,7.2586994,135.378028,61.37628202,2.205705911,6.521786348,175.4620418,13.24620858,0,111,-0.091455253,0.045378561,-0.180117979,0.106116019,-0.034906585,0.222704013,0.205000047,0.250832415,10.97527579,0.874426292,0.155271958,0.408610417,-2.770378625,0.972492792,11.32059123,1.370155481,-1.751439,0.515179,1.317168,0.359192,0.556734,-0.624259,0.41392,-0.099958,0.057677,-0.095533,0.03724,-0.117259,0.059693,0.181294867,0.090976416
1.40E+18,357.1356493,FALSE,7.2742496,134.9459719,60.98958259,2.21260691,6.57113773,182.4952994,13.50908211,0,111,-0.071907565,0.019547688,-0.129154365,0.050963614,0.149400184,0.184306769,0.21017127,0.192219633,11.72711896,0.751843167,-0.367749375,0.523021333,-4.772569667,2.002191042,12.66641148,2.201723968,-1.757748,0.509266,1.313259,0.356761,0.557661,-0.626819,0.410893,-0.156624,0.056666,-0.138377,0.042844,-0.038136,0.079123,0.21244676,0.106334816
1.40E+18,320.2096822,FALSE,7.2787523,134.5135777,60.68338687,2.21664585,6.849406963,190.2230581,13.79213754,0,111,-0.129154365,0.057246799,-0.166155345,0.03700098,-0.038397244,0.187797428,0.213922408,0.199785241,8.033280792,3.693838167,-0.122583125,0.24516625,-2.941995,1.830574667,8.555931363,4.129836619,-1.766727,0.501137,1.313091,0.35526,0.558338,-0.628856,0.408155,-0.209223,0.052599,-0.188508,0.050131,0.039563,0.077699,0.284384881,0.10638095
1.40E+18,330.7046679,FALSE,7.2250795,141.9039173,62.18683906,2.28189629,6.834743289,185.7114841,13.62760009,0,111,-0.154985238,0.025830873,0.087964594,0.254119939,-0.264591915,0.226194671,0.319009522,0.341186469,10.80365942,2.770378625,-0.24516625,0.122583125,-2.99102825,0.04903325,11.21273442,2.773522779,-1.778387,0.490311,1.317193,0.357203,0.561529,-0.628398,0.402749,-0.256885,0.047662,-0.242804,0.054296,0.12741,0.087847,0.375735271,0.11374013
1.40E+18,311.7951227,FALSE,7.204163,142.6053718,62.59684965,2.278155731,6.861729485,186.5105811,13.65688768,0,111,-0.224100276,0.069115038,-0.079587014,0.167551608,-0.348367719,0.083775804,0.421799827,0.199671769,12.36455121,1.560891792,0.179788583,0.424954833,-4.36395925,1.372931,13.11329824,2.121770328,-1.792235,0.477319,1.325719,0.362108,0.56712,-0.625871,0.394385,-0.29782,0.040935,-0.278172,0.035368,0.212434,0.085024,0.459570036,0.100775246
1.40E+18,314.4723349,FALSE,7.169918,144.0538952,63.41908306,2.27145976,7.024192085,191.2375073,13.828865,0,111,-0.2136283,0.010471976,0.004886922,0.084473936,-0.411199572,0.062831853,0.463406971,0.105798629,8.87501825,3.489532958,0,0.179788583,-2.835756292,1.528202958,9.317052253,3.813734192,-1.80768,0.462241,1.337902,0.368505,0.572303,-0.622224,0.386668,-0.31956,0.02174,-0.324833,0.046661,0.256811,0.044377,0.523055409,0.067964657
1.40E+18,321.1318352,FALSE,7.2119675,138.1050643,63.1176005,2.188059482,7.047469076,188.5863597,13.73267489,0,111,-0.095644043,0.117984257,-0.339292007,0.344178928,-0.107512282,0.30368729,0.368545437,0.473925511,8.768779542,0.106238708,0.24516625,0.24516625,-4.306753792,1.4709975,9.772396296,1.49506749,-1.823758,0.444833,1.35102,0.372293,0.577422,-0.619864,0.379145,-0.32029,0.00073,-0.369001,0.044168,0.253851,0.00296,0.550624874,0.044273093
1.40E+18,314.8337061,FALSE,7.2129083,138.3289727,63.37162027,2.182822092,6.963796023,185.7046421,13.62734905,0,111,-0.165457213,0.06981317,-0.330216294,0.009075712,-0.148702052,0.04118977,0.398159755,0.081564971,6.889171625,1.879607917,0.2941995,0.04903325,-2.075740917,2.231012875,7.201106816,2.9176615,-1.840067,0.425152,1.362768,0.372628,0.582143,-0.619917,0.37143,-0.330426,0.010136,-0.423329,0.054328,0.213019,0.040832,0.577724742,0.068713334
1.40E+18,331.1722206,FALSE,7.222591,138.2325881,63.47715758,2.177674511,6.944916334,189.6356328,13.77082542,0,111,-0.114493599,0.050963614,-0.335103216,0.004886922,0.010471976,0.159174028,0.354277592,0.167205093,6.047434167,0.841737458,-0.694637708,0.988837208,-1.642613875,0.433127042,6.304931553,1.368911979,-1.856259,0.402411,1.372064,0.371097,0.585961,-0.621268,0.36464,-0.320148,0.010278,-0.481556,0.058227,0.156334,0.056685,0.599025244,0.081909768
1.40E+18,376.9457112,FALSE,7.2423935,137.8095412,63.40338491,2.173536025,6.849748933,188.696418,13.73668148,0,111,-0.005585054,0.108908545,-0.30368729,0.031415927,0.116587994,0.106116019,0.325345852,0.155269575,7.99241975,1.944985583,-0.743670958,0.04903325,-2.705000958,1.062387083,8.470469299,2.216763292,-1.871989,0.376683,1.378558,0.368185,0.588912,-0.623363,0.359224,-0.308045,0.012103,-0.547032,0.065476,0.114084,0.04225,0.638083764,0.078858428
1.40E+18,386.0524531,FALSE,7.254525,137.4875471,63.50015894,2.165152803,6.750127265,194.0032938,13.92850652,0,111,-0.011170107,0.005585054,-0.227590934,0.076096355,0.104021623,0.012566371,0.250485335,0.07732892,9.85568325,1.8632635,0.375921583,1.119592542,-4.004382083,1.299381125,10.64475858,2.532514489,-1.887183,0.347601,1.384763,0.366135,0.591055,-0.624581,0.355666,-0.29826,0.009785,-0.619936,0.072904,0.137961,0.023877,0.701650133,0.077335959
1.40E+18,342.9540025,FALSE,7.2560987,137.3362561,63.88680665,2.149681027,6.726438179,194.4243606,13.94361361,0,111,-0.025830873,0.014660766,0.122173048,0.349763982,0.044680429,0.059341195,0.13262665,0.355065006,9.022118,0.83356525,0.171616375,0.204305208,-3.105439167,0.898942917,9.543155548,1.242847542,-1.901963,0.314451,1.393259,0.365574,0.591523,-0.625253,0.35428,-0.291367,0.006893,-0.709462,0.089526,0.202254,0.064293,0.793182034,0.110435538
1.40E+18,293.6653855,FALSE,7.257946,137.4504627,64.287653,2.138053829,6.890618593,199.194799,14.11363876,0,111,0.03700098,0.062831853,0.206646983,0.084473936,0.178023584,0.133343155,0.275253419,0.169894333,13.03467229,4.012554292,-0.4903325,0.661948875,-5.123974625,2.018535458,14.01421506,4.540182117,-1.916272,0.277327,1.404881,0.365351,0.591421,-0.625726,0.353846,-0.279074,0.012293,-0.770443,0.060981,0.275769,0.073515,0.864588489,0.096302936
1.40E+18,284.5260263,FALSE,7.2536783,137.5697002,64.91475952,2.119236076,6.791904747,195.94954,13.99819774,0,111,0.015358897,0.021642083,0.101229097,0.105417887,0.203156325,0.025132741,0.227498831,0.110512286,11.01613683,2.018535458,0.645604458,1.135936958,-3.840937917,1.283036708,11.68438616,2.647833334,-1.929992,0.23649,1.420122,0.365395,0.589229,-0.626023,0.356919,-0.27219,0.006884,-0.861532,0.091089,0.346582,0.070813,0.967700298,0.115581471
1.40E+18,288.562676,FALSE,7.2478733,137.6723238,65.94318879,2.087741378,6.655265646,191.2023913,13.82759528,0,111,0.016755161,0.001396263,0.134739418,0.033510322,0.036302848,0.166853476,0.140546587,0.170190992,12.83853929,1.822402458,-0.073549875,0.719154333,-4.633642125,0.792704208,13.64932746,2.11346011,-1.943448,0.191438,1.439426,0.36634,0.587106,-0.625592,0.360188,-0.267748,0.004442,-0.939704,0.078172,0.415679,0.069097,1.061848214,0.104426952
1.40E+18,251.6120026,FALSE,7.2808886,133.9534408,66.3981822,2.017426327,6.691492998,187.6452808,13.69836782,0,111,0.030717795,0.013962634,0.097040306,0.037699112,0.122173048,0.085870199,0.15901779,0.094814921,7.297782042,5.54075725,0.024516625,0.0980665,-2.320907167,2.312734958,7.657991504,6.004860609,-1.956721,0.142462,1.461556,0.368876,0.585803,-0.62363,0.363113,-0.264637,0.003111,-1.009265,0.069561,0.435427,0.019748,1.130595089,0.072376754
1.40E+18,246.3034066,FALSE,7.2854147,134.0831588,67.38148096,1.989911128,6.688747368,186.127382,13.64285095,0,111,0.048171087,0.017453293,0.169646003,0.072605697,0.027227136,0.094945911,0.178441971,0.120792925,6.513250042,0.784532,-0.228821833,0.253338458,-2.574245625,0.253338458,7.00724811,0.862468091,-1.969836,0.090596,1.482758,0.370007,0.584455,-0.622415,0.366207,-0.259242,0.005395,-1.063996,0.054731,0.410123,0.025304,1.169399323,0.060538259
1.40E+18,237.4025583,FALSE,7.2966394,133.8916694,68.29867346,1.960384626,6.853691372,190.7689845,13.81191458,0,111,-0.001396263,0.049567351,0.33231069,0.162664686,-0.040491639,0.067718775,0.33477144,0.183037032,4.06975975,2.443490292,-0.555710167,0.326888333,-1.724335958,0.849909667,4.454783127,2.607651669,-1.982812,0.035933,1.501858,0.372057,0.583951,-0.620359,0.368415,-0.256271,0.002971,-1.124921,0.060925,0.361644,0.048479,1.209094068,0.077915954
1.40E+18,227.0114807,FALSE,7.348745,129.9135694,68.26286171,1.903136876,7.161856404,197.4102937,14.05027735,0,111,0.023736478,0.025132741,0.398633201,0.066322512,-0.019547688,0.020943951,0.39981741,0.073952548,9.250939833,5.181180083,-0.531193542,0.024516625,-1.552719583,0.171616375,9.395370801,5.184079504,-1.995237,-0.021506,1.517988,0.375247,0.584019,-0.617229,0.370323,-0.241304,0.014967,-1.176152,0.051231,0.294009,0.067635,1.236123958,0.086157528
1.40E+18,250.014222,FALSE,7.3679543,129.4808538,69.08325467,1.874272636,7.270607373,208.2080554,14.42941632,0,111,0.034208453,0.010471976,0.123569311,0.27506389,-0.03281219,0.013264502,0.132348905,0.27558257,9.406211792,0.155271958,1.0787315,1.609925042,-3.988037667,2.435318083,10.27350604,2.923481176,-2.006901,-0.081051,1.530252,0.377568,0.584828,-0.614401,0.371389,-0.22799,0.013314,-1.209965,0.033813,0.206125,0.087884,1.248391868,0.095100889
1.40E+18,235.6729641,FALSE,7.391807,128.8404172,69.7748389,1.846516871,7.149752743,217.2797954,14.74041368,0,111,0.011868239,0.022340214,0.194080613,0.070511302,-0.097040306,0.064228116,0.217313047,0.097960093,9.635033625,0.228821833,1.42196425,0.34323275,-3.759215833,0.228821833,10.43971067,0.471728294,-2.017837,-0.142261,1.539222,0.381164,0.586,-0.61039,0.372482,-0.211388,0.016602,-1.239833,0.029868,0.144026,0.062099,1.265944013,0.070880249
1.40E+18,245.3951971,FALSE,7.388491,128.9940603,70.87098776,1.820125052,7.190100011,220.6323513,14.85369824,0,111,0.002094395,0.009773844,0.038397244,0.155683369,-0.081681409,0.015358897,0.090280604,0.156744171,11.93959638,2.30456275,-0.858081875,2.280046125,-5.295591,1.536375167,13.08944423,3.587487764,-2.02801,-0.205214,1.544739,0.383843,0.587437,-0.607002,0.373004,-0.19695,0.014438,-1.272796,0.032963,0.073646,0.07038,1.290047555,0.079046566
1.40E+18,241.5138141,FALSE,7.36645,129.0906444,72.194791,1.788088069,7.297668717,222.767674,14.92540365,0,111,0.067020643,0.064926248,0.19687314,0.158475896,-0.042586034,0.039095375,0.212283702,0.175665807,11.90690754,0.032688833,0.187960792,1.046042667,-4.290409375,1.005181625,12.65770078,1.451090597,-2.037516,-0.269555,1.547407,0.386021,0.588527,-0.603781,0.374263,-0.184381,0.012569,-1.298897,0.026101,0.040751,0.032895,1.312551109,0.043832898
1.40E+18,215.5161811,FALSE,7.330502,129.4308123,73.24314768,1.767138857,7.080238288,203.3800935,14.26113928,0,111,0.033510322,0.033510322,0.222704013,0.025830873,0.025132741,0.067718775,0.226609076,0.07984991,9.038462417,2.868445125,-0.6864655,0.874426292,-3.407810875,0.8825985,9.683915153,3.125952477,-2.046259,-0.335327,1.549701,0.387745,0.587807,-0.600912,0.378208,-0.168114,0.016267,-1.334272,0.035375,0.056349,0.015598,1.346001225,0.041944052
1.40E+18,178.1001038,FALSE,7.3824577,123.6681128,71.97098399,1.718305155,6.746081976,180.72255,13.44330874,0,111,0.105417887,0.071907565,0.397236938,0.174532925,0.10262536,0.077492619,0.423606044,0.204052802,10.66473188,1.626269458,-0.269682875,0.416782625,-3.97169325,0.563882375,11.38347847,1.770995042,-2.054146,-0.402834,1.553094,0.392411,0.585778,-0.596064,0.38417,-0.146336,0.021778,-1.363182,0.02891,0.081456,0.025107,1.37343164,0.044050322
1.40E+18,186.180592,FALSE,7.3155227,127.4787954,72.29686263,1.763268706,6.582727484,169.6355738,13.02442221,0,111,0.018849556,0.086568331,0.428652864,0.031415927,-0.073303829,0.175929189,0.435283856,0.198575214,9.389867375,1.2748645,0.130755333,0.400438208,-3.742871417,0.228821833,10.10919348,1.355724782,-2.061241,-0.471298,1.556873,0.397219,0.58324,-0.591242,0.390488,-0.137359,0.008977,-1.372847,0.009665,0.076866,0.00459,1.381841077,0.013966634
1.40E+18,181.7387758,FALSE,7.2412906,131.5230524,72.52519185,1.813480931,6.331389039,152.3992022,12.34500718,0,111,0.071907565,0.053058009,0.321140582,0.107512282,0.133343155,0.206646983,0.355080792,0.238907972,9.030290208,0.359577167,-1.005181625,1.135936958,-3.489532958,0.253338458,9.733106987,1.218125152,-2.067634,-0.540229,1.561223,0.403048,0.580206,-0.585768,0.397229,-0.121436,0.015923,-1.379765,0.006918,0.087096,0.01023,1.387834237,0.020150771
1.40E+18,123.5482385,FALSE,7.5804644,106.9756483,62.95860609,1.699142578,6.392867977,145.9260996,12.07998757,0,111,0.067718775,0.00418879,0.589223155,0.268082573,0.034208453,0.099134702,0.594087517,0.285855735,9.912888708,0.8825985,0.2941995,1.299381125,-3.92266,0.433127042,10.66485712,1.629408007,-2.073166,-0.609191,1.565974,0.407603,0.576008,-0.581114,0.405441,-0.10297,0.018466,-1.373022,0.006743,0.103381,0.016285,1.380753368,0.02552768
1.40E+18,121.6052388,FALSE,7.571415,111.1957696,65.12876896,1.707321839,6.207847476,128.1995861,11.3225256,0,111,0.06562438,0.002094395,0.497767903,0.091455253,0.078888882,0.044680429,0.508235083,0.101807615,8.38468575,1.528202958,0.228821833,0.065377667,-3.277055542,0.645604458,9.005243338,1.660266135,-2.077943,-0.677542,1.572126,0.414901,0.571274,-0.574547,0.414006,-0.085144,0.017826,-1.354294,0.018728,0.13484,0.031459,1.363650822,0.04072067
1.40E+18,120.2267588,FALSE,7.551548,116.7507175,67.59667915,1.727166467,6.64641425,135.5465926,11.64244788,0,111,0.015358897,0.050265482,0.732340154,0.234572251,0.023038346,0.055850536,0.7328634,0.246312895,9.970094167,1.585408417,0.661948875,0.433127042,-4.175998458,0.898942917,10.82958527,1.873290487,-2.081882,-0.74437,1.579962,0.424432,0.56536,-0.566419,0.423554,-0.070424,0.01472,-1.318107,0.036187,0.17005,0.03521,1.330895415,0.052592029
1.40E+18,130.5575795,FALSE,7.4463615,128.1640403,71.88489746,1.782906353,7.027275529,144.3436882,12.01431181,0,111,-0.020943951,0.036302848,0.749095315,0.016755161,-0.039095375,0.062133721,0.750407148,0.073886613,10.52580433,0.555710167,-1.569064,2.231012875,-4.878808375,0.702809917,11.70714696,2.404199246,-2.084923,-0.808862,1.589082,0.434884,0.558835,-0.557904,0.43281,-0.048172,0.022252,-1.261341,0.056766,0.204293,0.034243,1.278685767,0.069929345
1.40E+18,132.4459632,FALSE,7.376677,135.0523936,73.50663991,1.837281554,7.132316773,147.6194372,12.14987396,0,111,-0.000698132,0.020245819,0.970403064,0.221307749,-0.038397244,0.000698132,0.971162676,0.222232987,9.765788958,0.760015375,0.465815875,2.034879875,-3.808249083,1.070559292,10.49239627,2.42166403,-2.086858,-0.870265,1.600004,0.447396,0.551406,-0.547521,0.442733,-0.028043,0.020129,-1.192985,0.068356,0.236585,0.032292,1.216541032,0.078233577
1.40E+18,135.4330085,FALSE,7.3034606,141.9729388,74.48563107,1.906044653,6.690797976,146.197804,12.09122839,0,111,-0.011868239,0.011170107,0.638790506,0.331612558,0.077492619,0.115889862,0.643583151,0.351457138,10.53397654,0.768187583,0.114410917,0.351404958,-4.208687292,0.400438208,11.34419677,0.934852056,-2.087797,-0.928024,1.611947,0.458432,0.54248,-0.538015,0.453981,-0.01061,0.017433,-1.112875,0.08011,0.237919,0.001334,1.1380724,0.081995739
1.40E+18,100.6247508,FALSE,7.744402,118.0041168,65.20345341,1.809783234,6.487866384,151.7226886,12.31757641,0,109.9375,0.021642083,0.033510322,0.702320491,0.063529985,0.080285146,0.002792527,0.707225676,0.071880448,11.15506438,0.621087833,-0.44129925,0.555710167,-4.094276375,0.114410917,11.89089169,0.841221578,-2.087756,-0.981045,1.624291,0.46824,0.533919,-0.529316,0.464228,0.012384,0.022994,-1.003939,0.108936,0.235662,0.002257,1.031301827,0.111359194
1.40E+18,99.89974548,TRUE,7.7178755,122.9754405,65.98060928,1.863811836,6.19712018,144.8831957,12.03674357,0,111,-0.018849556,0.040491639,0.492182849,0.210137642,0.074700092,0.005585054,0.49817604,0.214076141,8.1395195,3.015544875,0.008172208,0.449471458,-3.015544875,1.0787315,8.680170238,3.234068202,-2.086765,-1.028236,1.636749,0.476979,0.526414,-0.521357,0.472829,0.02804,0.015656,-0.880459,0.12348,0.24619,0.010528,0.914660488,0.124913008
